label,text
1,How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS)
0,On the road so cant txt
0,Can you please send me my aunty's number
1,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468
0,His frens go then he in lor. Not alone wif my mum n sis lor.
0,That's y we haf to combine n c how lor...
0,But we havent got da topic yet rite?
0,"I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it."
0,I ask if u meeting da ge tmr nite...
0,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody."
0,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
0,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)"
0,Okie Ã¼ wan meet at bishan? Cos me at bishan now. I'm not driving today.
0,Hi da:)how is the todays class?
0,I have 2 docs appointments next week.:/ I'm tired of them shoving stuff up me. Ugh why couldn't I have had a normal body?
0,If I die I want u to have all my stuffs.
0,"Awesome, plan to get here any time after like  &lt;#&gt; , I'll text you details in a wee bit"
0,Hi mate its RV did u hav a nice hol just a message 3 say hello coz havenÂt sent u 1 in ages started driving so stay off roads!RVx
0,Okay but i thought you were the expert
0,"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4..."
0,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ..."
1,SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV
0,How are you. Its been ages. How's abj
0,Ya just telling abt tht incident..
0,And miss vday the parachute and double coins??? U must not know me very well...
0,Have you always been saying welp?
0,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ..."
0,"That's fine, have him give me a call if he knows what he wants or has any questions"
0,I cant wait to see you! How were the photos were useful? :)
0,Dear good morning how you feeling dear
0,No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar.
0,HELLO PEACH! MY CAKE TASTS LUSH!
0,Webpage s not available!
0,"Sorry, I'll call later"
0,Its a part of checking IQ
1,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P"
0,"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down"
1,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04
0,Why didn't u call on your lunch?
0,At home by the way
0,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?"
1,85233 FREE>Ringtone!Reply REAL
0,Same as kallis dismissial in 2nd test:-).
0,S'fine. Anytime. All the best with it.
0,"Awesome, lemme know whenever you're around"
0,Nokia phone is lovly..
0,Did you show him and wot did he say or could u not c him 4 dust?
0,"Yun ah.the ubi one say if Ã¼ wan call by tomorrow.call 67441233 look for irene.ere only got bus8,22,65,61,66,382. Ubi cres,ubi tech park.6ph for 1st 5wkg days.Ã¨n"
0,"OH YEAH,AND HAV A GREAT TIME IN NEWQUAY-SEND ME A POSTCARD !1 LOOK AFTER ALL THE GIRLS WHILE IM GONE(U KNOW THE 1IM TALKIN BOUT!)xx"
0,Sorry i'm not free...
0,:( but your not here....
0,Still at west coast... Haiz... Ã'll take forever to come back...
0,"Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur Ârents mayb interested in it, I hav 12,000pes, so around Â£48, tb, James."
0,Ok that's great thanx a lot.
0,Oh...i asked for fun. Haha...take care. Ã¼
1,Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!
0,"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday."
0,Yeah if we do have to get a random dude we need to change our info sheets to PARTY  &lt;#&gt; /7 NEVER STUDY just to be safe
0,Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.
0,Anything lar then Ã¼ not going home 4 dinner?
0,"(And my man carlos is definitely coming by mu tonight, no excuses)"
0,Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath
0,You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.
1,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com
0,But you dint in touch with me.
0,The basket's gettin full so I might be by tonight
0,Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:)
0,At WHAT TIME should i come tomorrow
0,Sent me ur email id soon
0,Then wat r u doing now? Busy wif work?
0,"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!"
0,Ic. There are a lotta childporn cars then.
0,It's ok i wun b angry. Msg u aft i come home tonight.
1,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX"
0,Sorry da..today i wont come to play..i have driving clas..
0,"St andre, virgil's cream"
0,"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea"
1,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk
0,Oi when you gonna ring
0,Nite...
0,I sent you  &lt;#&gt;  bucks
0,Good Morning plz call me sir
0,says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.
1,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs
0,University of southern california.
0,I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.
0,I said its okay. Sorry
0,I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?
0,What is your record for one night? :)
1,WIN a year supply of CDs 4 a store of ur choice worth Â£500 & enter our Â£100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3
0,India have to take lead:)
0,Uhhhhrmm isnt having tb test bad when youre sick
0,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
0,I want to be there so i can kiss you and feel you next to me
0,U havenÂt lost me ill always b here 4u.i didnÂt intend 2 hurt u but I never knew how u felt about me when Iwas+marine&thatÂs what itried2tell urmom.i careabout u
0,They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.
0,Hey what are you doing. Y no reply pa..
0,I am waiting for your call sir.
0,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later."
0,Convey my regards to him
0,Its  &lt;#&gt; k here oh. Should i send home for sale.
0,Speaking of does he have any cash yet?
1,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN Â£100 Cash WKENT/150P16+
0,Maybe you should find something else to do instead???
0,"Good stuff, will do."
0,Okie but i scared u say i fat... Then u dun wan me already...
0,Yup n her fren lor. I'm meeting my fren at 730.
0,"Awesome, be there in a minute"
0,"Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?"
1,"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or Â£1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR"
0,Hahaha..use your brain dear
0,Great comedy..cant stop laughing da:)
0,LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP
0,Badrith is only for chennai:)i will surely pick for us:)no competition for him.
1,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX
0,Oh god. I'm gonna Google nearby cliffs now.
0,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?
0,I donno if they are scorable
0,Oh ok no prob..
0,That seems unnecessarily affectionate
0,My sister cleared two round in birla soft yesterday.
0,I borrow ur bag ok.
0,She's good. How are you. Where r u working now
0,Ok then u tell me wat time u coming later lor.
1,"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020"
0,I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.
0,Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...
0,Well I wasn't available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!;
0,When should I come over?
0,Y?WHERE U AT DOGBREATH? ITS JUST SOUNDING LIKE JAN C THATÂS AL!!!!!!!!!
0,I went to project centre
0,"Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?"
0,Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?
0,Double eviction this week - Spiral and Michael and good riddance to them!
0,Im on gloucesterroad what are uup to later?
0,Shuhui has bought ron's present it's a swatch watch...
0,"That day Ã¼ say Ã¼ cut ur hair at paragon, is it called hair sense? Do Ã¼ noe how much is a hair cut? "
0,"Sorry, I'll call later In meeting."
0,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?
0,Wife.how she knew the time of murder exactly
0,how tall are you princess?
0,"Sorry,in meeting I'll call later"
0,You call him now ok i said call him
0,Wat time Ã¼ finish?
0,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it..."
0,My friends use to call the same.
0,Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks like it's going 2 rain soon.
0,Which is weird because I know I had it at one point
0,Is that what time you want me to come?
0,Ok. So april. Cant wait
1,"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16"
0,No i'm not gonna be able to. || too late notice. || i'll be home in a few weeks anyway. || what are the plans
0,soon you will have the real thing princess! Do i make you wet? :)
0,"Alright, I'll head out in a few minutes, text me where to meet you"
0,On ma way to school. Can you pls send me ashley's number
0,Mum say we wan to go then go... Then she can shun bian watch da glass exhibition... 
0,Love you aathi..love u lot..
0,Is avatar supposed to have subtoitles
0,I know she called me
1,"FREE RING TONE just text ""POLYS"" to 87131. Then every week get a new tone. 0870737910216yrs only Â£1.50/wk."
